customer_id,industry,region,signup_date,plan_type,monthly_revenue,churned,renewal_date,sales_rep,usage_score,nps_score
CUST-123388,Media,APAC,2022-05-25,Enterprise,4889.79,0,2025-07-11,Team Alpha,55.2,2
CUST-123389,Healthcare,LATAM,2024-02-22,Pro,323.89,0,2025-07-11,Team Bravo,85.2,4
CUST-123390,Education,APAC,2022-02-08,Pro,289.64,0,2025-07-11,Team Delta,81.7,4
CUST-123391,Consulting,APAC,2023-10-20,Basic,60.09,0,2025-07-11,Team Delta,73.9,4
CUST-123392,Manufacturing,EMEA,2023-12-09,Pro,359.75,0,2025-07-11,Team Alpha,48.7,4
CUST-123393,Consulting,APAC,2023-05-10,Pro,240.67,0,2025-07-11,Team Alpha,61.8,2
CUST-123394,Consulting,APAC,2023-12-26,Pro,464.23,1,2025-07-10,Team Delta,28.6,8
CUST-123395,Manufacturing,EMEA,2022-05-01,Enterprise,1320.51,0,2025-07-11,Team Charlie,83.6,7
CUST-123396,Energy,APAC,2022-10-16,Pro,268.91,1,2025-07-10,Team Bravo,58.7,10
CUST-123397,Retail,EMEA,2023-05-06,Pro,253.74,0,2025-07-11,Team Delta,79.4,6
CUST-123398,Healthcare,North America,2024-05-29,Enterprise,1678.3,0,2025-07-11,Team Delta,79.1,8
CUST-123399,Education,LATAM,2021-11-18,Basic,76.54,1,2025-07-10,Team Alpha,59.6,5
CUST-123400,Fintech,LATAM,2022-10-29,Pro,296.86,0,2025-07-11,Team Charlie,81.4,4
CUST-123401,Retail,APAC,2024-06-21,Enterprise,1359.1,0,2025-07-11,Team Bravo,84.5,3
CUST-123402,Healthcare,North America,2023-02-10,Basic,85.57,1,2025-07-10,Team Delta,82.4,3
CUST-123403,Healthcare,EMEA,2023-11-15,Pro,462.8,0,2025-07-11,Team Alpha,95.3,5
CUST-123404,Consulting,APAC,2023-02-02,Basic,112.85,0,2025-07-11,Team Bravo,73.9,5
CUST-123405,Fintech,LATAM,2023-11-01,Basic,126.53,0,2025-07-11,Team Charlie,67.8,7
CUST-123406,Energy,EMEA,2021-12-27,Pro,489.08,0,2025-07-11,Team Bravo,80.7,6
CUST-123407,Media,North America,2023-02-23,Enterprise,4425.94,0,2025-07-11,Team Alpha,83.3,3
CUST-123408,Retail,North America,2024-04-20,Basic,145.55,0,2025-07-11,Team Bravo,76.3,2
CUST-123409,Healthcare,APAC,2023-10-18,Enterprise,4875.31,1,2025-07-10,Team Charlie,69.2,8
CUST-123410,Energy,APAC,2024-02-25,Basic,76.6,0,2025-07-11,Team Bravo,91.2,2
CUST-123411,Education,North America,2023-04-10,Basic,111.52,0,2025-07-11,Team Charlie,65.9,2
CUST-123412,Consulting,North America,2022-07-18,Pro,270.21,0,2025-07-11,Team Delta,66.9,6
CUST-123413,Energy,APAC,2022-01-26,Pro,469.91,0,2025-07-11,Team Delta,78.6,4
CUST-123414,Retail,APAC,2021-07-23,Pro,257.48,0,2025-07-11,Team Bravo,95.3,4
CUST-123415,Retail,EMEA,2022-03-09,Basic,112.89,0,2025-07-11,Team Alpha,82.0,1
CUST-123416,Fintech,EMEA,2022-07-19,Basic,53.85,0,2025-07-11,Team Alpha,55.1,2
CUST-123417,Retail,North America,2024-06-19,Pro,275.73,0,2025-07-11,Team Charlie,66.5,5
CUST-123418,Manufacturing,EMEA,2021-12-19,Basic,69.86,0,2025-07-11,Team Alpha,73.7,1
CUST-123419,Fintech,North America,2021-07-17,Pro,395.51,0,2025-07-11,Team Alpha,86.9,2
CUST-123420,Fintech,North America,2022-11-26,Pro,391.1,0,2025-07-11,Team Charlie,67.0,6
CUST-123421,Retail,LATAM,2024-02-14,Basic,136.05,0,2025-07-11,Team Delta,65.1,7
CUST-123422,Healthcare,LATAM,2023-08-19,Basic,89.63,0,2025-07-11,Team Bravo,82.4,2
CUST-123423,Retail,EMEA,2022-08-16,Basic,64.55,0,2025-07-11,Team Bravo,70.6,1
CUST-123424,Energy,APAC,2021-08-17,Basic,89.35,0,2025-07-11,Team Bravo,42.9,9
CUST-123425,Education,North America,2022-07-26,Basic,80.13,0,2025-07-11,Team Delta,62.1,2
CUST-123426,Retail,North America,2023-02-20,Enterprise,4953.97,0,2025-07-11,Team Delta,94.7,4
CUST-123427,Healthcare,LATAM,2023-09-19,Basic,93.45,0,2025-07-11,Team Delta,65.2,4
CUST-123428,Consulting,EMEA,2023-07-06,Pro,321.21,0,2025-07-11,Team Delta,76.3,8
CUST-123429,Consulting,LATAM,2023-08-26,Basic,61.15,0,2025-07-11,Team Delta,60.8,3
CUST-123430,Consulting,EMEA,2023-03-06,Pro,376.37,0,2025-07-11,Team Delta,67.5,9
CUST-123431,Retail,LATAM,2022-03-16,Basic,54.77,0,2025-07-11,Team Bravo,83.0,7
CUST-123432,Media,APAC,2022-11-11,Enterprise,3363.61,1,2025-07-10,Team Bravo,73.9,1
CUST-123433,Manufacturing,North America,2023-09-05,Basic,76.66,0,2025-07-11,Team Alpha,72.3,7
CUST-123434,Media,North America,2023-05-04,Basic,63.91,0,2025-07-11,Team Charlie,73.3,7
CUST-123435,Consulting,LATAM,2023-04-14,Enterprise,1758.49,0,2025-07-11,Team Charlie,83.6,9
CUST-123436,Media,APAC,2023-01-16,Pro,274.3,0,2025-07-11,Team Charlie,87.4,5
CUST-123437,Healthcare,EMEA,2023-08-04,Basic,73.89,0,2025-07-11,Team Bravo,91.1,4
CUST-123438,Fintech,LATAM,2023-10-12,Basic,65.68,0,2025-07-11,Team Delta,44.2,3
CUST-123439,Consulting,APAC,2023-11-19,Basic,85.39,0,2025-07-11,Team Delta,78.4,8
CUST-123440,Media,APAC,2022-05-19,Pro,322.25,0,2025-07-11,Team Delta,50.8,8
CUST-123441,Consulting,EMEA,2021-09-16,Basic,88.31,0,2025-07-11,Team Charlie,97.3,6
CUST-123442,Consulting,EMEA,2021-08-25,Enterprise,2110.2,0,2025-07-11,Team Delta,93.6,8
CUST-123443,Energy,LATAM,2024-02-11,Enterprise,1802.46,0,2025-07-11,Team Delta,95.4,6
CUST-123444,Fintech,APAC,2022-10-11,Basic,146.07,0,2025-07-11,Team Alpha,98.2,5
CUST-123445,Fintech,North America,2023-08-26,Basic,69.81,0,2025-07-11,Team Bravo,69.6,1
CUST-123446,Manufacturing,EMEA,2024-03-17,Pro,386.24,0,2025-07-11,Team Delta,57.5,5
CUST-123447,Manufacturing,EMEA,2023-01-24,Basic,61.45,0,2025-07-11,Team Alpha,33.7,8
CUST-123448,Media,North America,2023-10-02,Pro,469.0,0,2025-07-11,Team Alpha,75.5,10
CUST-123449,Consulting,APAC,2022-02-11,Pro,285.36,1,2025-07-10,Team Alpha,74.5,2
CUST-123450,Fintech,North America,2021-07-15,Pro,202.18,0,2025-07-11,Team Alpha,100.0,6
CUST-123451,Energy,LATAM,2022-04-29,Pro,280.43,0,2025-07-11,Team Delta,69.9,8
CUST-123452,Education,North America,2023-06-26,Pro,398.17,0,2025-07-11,Team Charlie,85.3,1
CUST-123453,Energy,North America,2023-09-04,Pro,371.4,1,2025-07-10,Team Alpha,53.3,1
CUST-123454,Healthcare,North America,2024-04-16,Basic,134.92,0,2025-07-11,Team Charlie,68.3,7
CUST-123455,Retail,North America,2023-04-30,Basic,55.7,0,2025-07-11,Team Charlie,77.4,5
CUST-123456,Energy,LATAM,2021-07-28,Pro,477.15,1,2025-07-10,Team Bravo,42.4,3
CUST-123457,Energy,North America,2023-02-18,Enterprise,4484.02,0,2025-07-11,Team Delta,68.8,6
CUST-123458,Manufacturing,LATAM,2023-09-02,Pro,322.74,0,2025-07-11,Team Alpha,56.6,10
CUST-123459,Energy,APAC,2022-03-15,Basic,136.6,0,2025-07-11,Team Bravo,62.6,6
CUST-123460,Retail,APAC,2024-01-10,Basic,116.0,0,2025-07-11,Team Alpha,75.7,7
CUST-123461,Retail,EMEA,2022-11-07,Pro,388.29,0,2025-07-11,Team Alpha,72.5,9
CUST-123462,Education,EMEA,2023-02-04,Pro,491.25,0,2025-07-11,Team Alpha,87.5,2
CUST-123463,Manufacturing,LATAM,2023-11-03,Basic,60.25,1,2025-07-10,Team Bravo,69.1,6
CUST-123464,Healthcare,North America,2023-02-17,Basic,100.66,0,2025-07-11,Team Alpha,88.6,7
CUST-123465,Consulting,EMEA,2023-09-01,Basic,146.67,0,2025-07-11,Team Charlie,75.1,6
CUST-123466,Fintech,APAC,2023-04-28,Pro,448.04,0,2025-07-11,Team Alpha,77.9,9
CUST-123467,Media,LATAM,2024-05-28,Basic,107.77,0,2025-07-11,Team Bravo,85.6,3
CUST-123468,Consulting,APAC,2024-01-24,Basic,128.53,1,2025-07-10,Team Alpha,47.4,1
CUST-123469,Manufacturing,LATAM,2022-03-11,Pro,223.34,0,2025-07-11,Team Alpha,93.1,8
CUST-123470,Education,North America,2021-12-14,Basic,146.05,0,2025-07-11,Team Bravo,43.3,9
CUST-123471,Education,North America,2024-02-05,Basic,117.6,0,2025-07-11,Team Bravo,59.1,2
CUST-123472,Media,North America,2021-07-24,Pro,483.68,0,2025-07-11,Team Alpha,64.2,9
CUST-123473,Retail,LATAM,2022-01-18,Pro,352.11,0,2025-07-11,Team Charlie,55.3,10
CUST-123474,Energy,North America,2023-11-24,Enterprise,4357.87,0,2025-07-11,Team Charlie,81.3,9
CUST-123475,Education,EMEA,2023-10-14,Pro,233.95,1,2025-07-10,Team Charlie,56.3,3
CUST-123476,Energy,EMEA,2022-08-25,Basic,140.12,0,2025-07-11,Team Alpha,81.5,9
CUST-123477,Consulting,EMEA,2024-02-25,Pro,399.95,0,2025-07-11,Team Bravo,76.7,3
CUST-123478,Retail,LATAM,2022-08-16,Basic,140.12,0,2025-07-11,Team Alpha,64.2,1
CUST-123479,Energy,EMEA,2023-10-13,Basic,109.67,0,2025-07-11,Team Delta,65.8,7
CUST-123480,Energy,North America,2023-11-13,Basic,114.08,1,2025-07-10,Team Charlie,62.8,3
CUST-123481,Consulting,EMEA,2021-09-18,Basic,99.44,0,2025-07-11,Team Delta,59.2,3
CUST-123482,Media,LATAM,2023-10-18,Enterprise,1191.24,0,2025-07-11,Team Alpha,98.5,2
CUST-123483,Consulting,APAC,2022-05-05,Basic,80.2,0,2025-07-11,Team Charlie,71.7,5
CUST-123484,Media,North America,2023-04-18,Basic,73.24,0,2025-07-11,Team Bravo,67.4,6
CUST-123485,Manufacturing,North America,2023-10-26,Pro,349.28,0,2025-07-11,Team Bravo,89.6,9
CUST-123486,Healthcare,North America,2024-06-20,Basic,106.97,1,2025-07-10,Team Bravo,66.4,1
CUST-123487,Retail,LATAM,2024-03-22,Basic,147.49,0,2025-07-11,Team Delta,68.2,8
CUST-123488,Consulting,North America,2023-03-04,Enterprise,4173.32,1,2025-07-10,Team Alpha,41.3,5
CUST-123489,Media,LATAM,2022-04-20,Basic,118.29,0,2025-07-11,Team Charlie,89.0,1
CUST-123490,Education,North America,2022-06-12,Pro,271.78,0,2025-07-11,Team Delta,60.1,5
CUST-123491,Media,EMEA,2024-05-16,Pro,307.18,1,2025-07-10,Team Bravo,61.1,8
CUST-123492,Manufacturing,EMEA,2024-06-13,Enterprise,2418.12,1,2025-07-10,Team Charlie,42.4,4
CUST-123493,Consulting,APAC,2023-04-28,Pro,424.9,0,2025-07-11,Team Alpha,72.0,5
CUST-123494,Consulting,APAC,2023-04-16,Pro,447.04,0,2025-07-11,Team Delta,61.2,4
CUST-123495,Healthcare,APAC,2021-10-06,Pro,323.38,0,2025-07-11,Team Charlie,81.7,2
CUST-123496,Retail,APAC,2024-03-31,Pro,450.05,0,2025-07-11,Team Alpha,76.9,7
CUST-123497,Manufacturing,North America,2024-03-24,Pro,431.91,1,2025-07-10,Team Bravo,50.4,4
CUST-123498,Manufacturing,EMEA,2022-06-21,Enterprise,2711.51,0,2025-07-11,Team Delta,88.6,2
CUST-123499,Media,North America,2023-10-14,Basic,87.74,0,2025-07-11,Team Delta,55.9,5
CUST-123500,Consulting,EMEA,2023-11-21,Basic,125.13,0,2025-07-11,Team Delta,60.8,7
CUST-123501,Healthcare,EMEA,2024-07-06,Basic,98.56,0,2025-07-11,Team Bravo,91.1,4
CUST-123502,Fintech,LATAM,2023-06-02,Basic,113.85,0,2025-07-11,Team Bravo,92.5,3
CUST-123503,Healthcare,North America,2024-04-03,Basic,129.24,0,2025-07-11,Team Alpha,44.9,1
CUST-123504,Healthcare,LATAM,2022-07-20,Basic,69.03,1,2025-07-10,Team Charlie,22.8,5
CUST-123505,Media,APAC,2021-12-24,Basic,84.69,1,2025-07-10,Team Alpha,46.9,10
CUST-123506,Education,APAC,2023-04-21,Basic,92.59,0,2025-07-11,Team Bravo,56.1,5
CUST-123507,Manufacturing,North America,2021-08-15,Pro,477.26,0,2025-07-11,Team Charlie,73.5,7
CUST-123508,Fintech,EMEA,2021-11-12,Enterprise,2180.28,0,2025-07-11,Team Bravo,70.5,10
CUST-123509,Energy,EMEA,2022-11-20,Pro,284.88,0,2025-07-11,Team Alpha,90.2,2
CUST-123510,Consulting,APAC,2023-10-28,Basic,136.69,1,2025-07-10,Team Charlie,77.4,6
CUST-123511,Retail,EMEA,2021-12-10,Pro,364.95,1,2025-07-10,Team Alpha,65.5,8
CUST-123512,Fintech,EMEA,2024-03-18,Basic,100.44,0,2025-07-11,Team Charlie,54.6,2
CUST-123513,Fintech,North America,2022-05-18,Basic,127.79,0,2025-07-11,Team Alpha,71.7,10
CUST-123514,Education,North America,2022-09-24,Pro,437.7,0,2025-07-11,Team Delta,58.7,1
CUST-123515,Media,APAC,2022-01-12,Pro,281.73,0,2025-07-11,Team Delta,74.6,5
CUST-123516,Fintech,EMEA,2024-05-14,Basic,55.97,0,2025-07-11,Team Charlie,66.6,10
CUST-123517,Media,APAC,2023-03-05,Basic,132.03,0,2025-07-11,Team Delta,88.9,3
CUST-123518,Retail,North America,2022-09-03,Pro,313.55,0,2025-07-11,Team Charlie,57.8,2
CUST-123519,Retail,EMEA,2024-01-20,Basic,134.33,0,2025-07-11,Team Delta,57.7,3
CUST-123520,Education,North America,2022-08-06,Basic,96.4,0,2025-07-11,Team Charlie,76.1,6
CUST-123521,Education,LATAM,2022-05-12,Basic,149.5,0,2025-07-11,Team Bravo,75.2,1
CUST-123522,Fintech,LATAM,2023-08-21,Pro,224.31,0,2025-07-11,Team Bravo,67.4,6
CUST-123523,Manufacturing,North America,2023-06-09,Enterprise,1301.39,0,2025-07-11,Team Bravo,78.0,10
CUST-123524,Energy,North America,2021-09-09,Basic,122.77,0,2025-07-11,Team Delta,100.0,9
CUST-123525,Manufacturing,APAC,2024-04-14,Basic,135.35,0,2025-07-11,Team Alpha,58.4,2
CUST-123526,Manufacturing,APAC,2023-04-06,Basic,135.33,1,2025-07-10,Team Alpha,0.0,7
CUST-123527,Media,LATAM,2022-02-05,Basic,125.91,0,2025-07-11,Team Delta,40.0,1
CUST-123528,Consulting,LATAM,2023-10-09,Enterprise,3324.07,0,2025-07-11,Team Bravo,77.6,1
CUST-123529,Healthcare,EMEA,2021-08-01,Basic,125.95,0,2025-07-11,Team Delta,61.0,10
CUST-123530,Healthcare,APAC,2023-09-28,Basic,128.34,1,2025-07-10,Team Alpha,62.9,8
CUST-123531,Education,APAC,2023-03-25,Basic,51.35,0,2025-07-11,Team Alpha,80.8,7
CUST-123532,Retail,APAC,2021-08-01,Enterprise,1151.8,1,2025-07-10,Team Alpha,24.5,6
CUST-123533,Education,North America,2022-12-08,Pro,400.85,0,2025-07-11,Team Charlie,69.6,5
CUST-123534,Energy,North America,2023-06-08,Pro,229.99,0,2025-07-11,Team Bravo,65.5,5
CUST-123535,Consulting,EMEA,2023-04-03,Basic,141.29,0,2025-07-11,Team Bravo,80.2,3
CUST-123536,Energy,APAC,2022-02-11,Basic,110.58,0,2025-07-11,Team Charlie,64.9,4
CUST-123537,Media,EMEA,2024-01-28,Pro,372.8,1,2025-07-10,Team Bravo,48.8,2
CUST-123538,Media,North America,2024-06-29,Basic,139.46,0,2025-07-11,Team Bravo,68.7,2
CUST-123539,Media,APAC,2023-09-12,Basic,112.67,0,2025-07-11,Team Alpha,86.7,2
CUST-123540,Energy,APAC,2023-05-05,Basic,52.33,0,2025-07-11,Team Charlie,67.2,3
CUST-123541,Education,LATAM,2024-03-17,Pro,369.03,0,2025-07-11,Team Charlie,76.3,3
CUST-123542,Retail,EMEA,2022-11-14,Enterprise,3150.21,0,2025-07-11,Team Delta,68.6,4
CUST-123543,Consulting,North America,2024-05-07,Enterprise,2116.5,0,2025-07-11,Team Charlie,68.2,8
CUST-123544,Retail,APAC,2022-02-28,Basic,98.31,0,2025-07-11,Team Bravo,53.1,3
CUST-123545,Retail,APAC,2022-12-12,Basic,115.11,0,2025-07-11,Team Delta,88.3,1
CUST-123546,Manufacturing,APAC,2023-03-27,Pro,249.05,0,2025-07-11,Team Delta,75.9,8
CUST-123547,Energy,North America,2022-04-08,Basic,63.43,0,2025-07-11,Team Alpha,88.9,4
CUST-123548,Media,APAC,2023-12-17,Basic,148.45,0,2025-07-11,Team Alpha,60.5,1
CUST-123549,Energy,North America,2023-06-30,Basic,69.09,0,2025-07-11,Team Delta,65.1,8
CUST-123550,Media,EMEA,2022-02-06,Basic,148.96,0,2025-07-11,Team Delta,68.0,9
CUST-123551,Fintech,North America,2023-07-14,Basic,118.64,0,2025-07-11,Team Delta,52.1,3
CUST-123552,Consulting,APAC,2021-09-16,Pro,305.29,0,2025-07-11,Team Delta,92.7,2
CUST-123553,Manufacturing,LATAM,2024-05-10,Pro,278.27,0,2025-07-11,Team Charlie,77.1,9
CUST-123554,Education,North America,2021-12-11,Pro,234.4,0,2025-07-11,Team Delta,74.8,10
CUST-123555,Media,APAC,2022-08-18,Basic,143.21,0,2025-07-11,Team Charlie,74.3,4
CUST-123556,Fintech,EMEA,2022-06-29,Basic,73.84,0,2025-07-11,Team Bravo,59.1,3
CUST-123557,Consulting,North America,2023-05-22,Basic,81.33,0,2025-07-11,Team Charlie,81.2,3
CUST-123558,Media,APAC,2023-11-23,Enterprise,3245.94,0,2025-07-11,Team Bravo,87.9,8
CUST-123559,Media,North America,2024-05-18,Enterprise,4310.92,0,2025-07-11,Team Alpha,65.7,9
CUST-123560,Education,APAC,2022-07-13,Enterprise,3463.24,0,2025-07-11,Team Alpha,70.0,6
CUST-123561,Healthcare,LATAM,2022-05-22,Pro,430.04,0,2025-07-11,Team Charlie,59.1,9
CUST-123562,Media,EMEA,2022-02-10,Basic,89.08,0,2025-07-11,Team Bravo,86.1,10
CUST-123563,Energy,North America,2023-01-18,Basic,59.64,0,2025-07-11,Team Alpha,75.8,7
CUST-123564,Fintech,APAC,2023-04-29,Basic,136.29,0,2025-07-11,Team Bravo,85.6,3
CUST-123565,Media,LATAM,2022-04-27,Pro,292.75,0,2025-07-11,Team Bravo,81.4,10
CUST-123566,Fintech,North America,2023-05-11,Enterprise,1589.91,0,2025-07-11,Team Bravo,57.8,4
CUST-123567,Energy,APAC,2021-10-12,Basic,77.46,0,2025-07-11,Team Bravo,100.0,1
CUST-123568,Energy,North America,2023-01-21,Basic,56.14,0,2025-07-11,Team Delta,82.4,5
CUST-123569,Energy,North America,2023-02-10,Pro,429.37,1,2025-07-10,Team Alpha,50.1,3
CUST-123570,Education,North America,2022-09-01,Basic,82.86,0,2025-07-11,Team Alpha,91.4,5
CUST-123571,Education,LATAM,2023-11-27,Basic,142.39,0,2025-07-11,Team Delta,49.3,8
CUST-123572,Retail,EMEA,2022-05-18,Basic,60.06,0,2025-07-11,Team Alpha,73.8,4
CUST-123573,Education,APAC,2024-04-18,Basic,60.65,0,2025-07-11,Team Bravo,56.5,3
CUST-123574,Consulting,EMEA,2022-10-28,Enterprise,4430.5,0,2025-07-11,Team Delta,89.2,2
CUST-123575,Healthcare,APAC,2023-04-09,Basic,114.1,0,2025-07-11,Team Alpha,71.6,10
CUST-123576,Consulting,EMEA,2023-07-28,Basic,70.09,0,2025-07-11,Team Bravo,77.8,2
CUST-123577,Healthcare,EMEA,2024-03-10,Pro,403.41,0,2025-07-11,Team Bravo,92.2,2
CUST-123578,Manufacturing,North America,2021-07-17,Basic,59.49,0,2025-07-11,Team Bravo,63.7,3
CUST-123579,Healthcare,North America,2021-08-28,Basic,57.49,0,2025-07-11,Team Bravo,83.0,2
CUST-123580,Healthcare,APAC,2021-11-07,Basic,61.78,0,2025-07-11,Team Alpha,52.0,3
CUST-123581,Manufacturing,LATAM,2023-05-06,Basic,144.04,0,2025-07-11,Team Delta,75.8,7
CUST-123582,Fintech,EMEA,2022-09-27,Basic,64.83,0,2025-07-11,Team Alpha,70.7,2
CUST-123583,Fintech,EMEA,2024-03-26,Basic,62.33,0,2025-07-11,Team Alpha,81.4,3
CUST-123584,Fintech,APAC,2024-01-06,Pro,489.26,0,2025-07-11,Team Bravo,80.2,2
CUST-123585,Consulting,EMEA,2021-11-05,Basic,72.05,1,2025-07-10,Team Charlie,38.3,6
CUST-123586,Consulting,North America,2024-02-05,Enterprise,4426.6,0,2025-07-11,Team Bravo,55.7,4
CUST-123587,Media,North America,2023-12-08,Basic,112.38,1,2025-07-10,Team Charlie,71.6,3
CUST-123588,Retail,LATAM,2021-07-20,Basic,130.63,0,2025-07-11,Team Alpha,97.7,9
CUST-123589,Energy,LATAM,2024-01-24,Basic,115.37,0,2025-07-11,Team Charlie,61.4,5
CUST-123590,Energy,EMEA,2023-05-09,Pro,267.0,0,2025-07-11,Team Charlie,100.0,2
CUST-123591,Education,North America,2023-01-14,Pro,453.19,0,2025-07-11,Team Charlie,54.3,1
CUST-123592,Healthcare,North America,2022-11-02,Pro,454.63,0,2025-07-11,Team Charlie,61.9,6
CUST-123593,Energy,North America,2022-11-06,Pro,265.8,0,2025-07-11,Team Bravo,74.5,8
CUST-123594,Fintech,EMEA,2021-09-09,Pro,218.13,0,2025-07-11,Team Alpha,76.4,2
CUST-123595,Fintech,North America,2021-12-07,Basic,132.22,0,2025-07-11,Team Bravo,91.4,4
CUST-123596,Energy,APAC,2023-09-25,Basic,98.41,0,2025-07-11,Team Charlie,83.0,10
CUST-123597,Manufacturing,North America,2023-03-24,Pro,480.75,0,2025-07-11,Team Charlie,96.0,2
CUST-123598,Consulting,LATAM,2024-04-22,Basic,52.73,0,2025-07-11,Team Bravo,90.7,1
CUST-123599,Healthcare,APAC,2022-10-17,Basic,89.28,0,2025-07-11,Team Delta,71.0,9
CUST-123600,Manufacturing,LATAM,2021-07-17,Pro,224.28,0,2025-07-11,Team Delta,100.0,4
CUST-123601,Consulting,North America,2022-04-18,Pro,494.54,0,2025-07-11,Team Delta,76.3,4
CUST-123602,Manufacturing,EMEA,2022-12-20,Pro,334.27,0,2025-07-11,Team Delta,87.8,3
CUST-123603,Consulting,EMEA,2024-06-11,Basic,140.59,0,2025-07-11,Team Bravo,75.8,7
CUST-123604,Manufacturing,APAC,2021-10-06,Basic,127.88,0,2025-07-11,Team Alpha,64.2,5
CUST-123605,Media,EMEA,2022-05-15,Pro,390.08,0,2025-07-11,Team Bravo,91.5,2
CUST-123606,Manufacturing,EMEA,2021-12-27,Pro,251.21,0,2025-07-11,Team Bravo,91.3,8
CUST-123607,Healthcare,North America,2023-03-19,Basic,109.3,0,2025-07-11,Team Alpha,80.4,9
CUST-123608,Fintech,APAC,2023-03-24,Basic,132.06,1,2025-07-10,Team Bravo,43.3,10
CUST-123609,Manufacturing,North America,2021-12-22,Pro,320.91,0,2025-07-11,Team Delta,85.6,1
CUST-123610,Consulting,APAC,2023-06-06,Pro,252.46,0,2025-07-11,Team Alpha,63.5,6
CUST-123611,Manufacturing,EMEA,2024-03-11,Basic,55.72,0,2025-07-11,Team Bravo,69.3,5
CUST-123612,Healthcare,APAC,2021-10-21,Basic,117.36,0,2025-07-11,Team Bravo,64.6,1
CUST-123613,Consulting,North America,2023-08-18,Basic,140.12,0,2025-07-11,Team Delta,64.8,5
CUST-123614,Education,North America,2022-06-07,Pro,346.29,0,2025-07-11,Team Delta,59.6,5
CUST-123615,Manufacturing,North America,2021-07-12,Enterprise,4847.06,0,2025-07-11,Team Charlie,41.4,1
CUST-123616,Education,EMEA,2023-01-17,Basic,130.27,0,2025-07-11,Team Bravo,82.4,2
CUST-123617,Media,APAC,2021-08-14,Basic,138.31,0,2025-07-11,Team Bravo,86.0,9
CUST-123618,Fintech,EMEA,2022-09-03,Pro,377.3,0,2025-07-11,Team Bravo,66.2,9
CUST-123619,Manufacturing,APAC,2022-02-25,Pro,204.67,0,2025-07-11,Team Alpha,60.0,10
CUST-123620,Retail,North America,2023-04-25,Enterprise,1720.45,0,2025-07-11,Team Charlie,90.1,10
CUST-123621,Manufacturing,LATAM,2022-07-26,Enterprise,4456.79,0,2025-07-11,Team Alpha,69.3,7
CUST-123622,Energy,North America,2023-12-21,Pro,478.15,0,2025-07-11,Team Bravo,64.1,5
CUST-123623,Fintech,EMEA,2024-05-19,Basic,91.71,0,2025-07-11,Team Delta,86.8,7
CUST-123624,Fintech,North America,2022-12-18,Basic,58.24,0,2025-07-11,Team Charlie,86.0,8
CUST-123625,Energy,LATAM,2023-05-11,Basic,56.01,0,2025-07-11,Team Charlie,56.4,4
CUST-123626,Media,LATAM,2021-10-13,Basic,138.57,0,2025-07-11,Team Alpha,64.6,2
CUST-123627,Fintech,APAC,2022-05-05,Basic,122.32,0,2025-07-11,Team Alpha,81.4,8
CUST-123628,Consulting,North America,2023-08-25,Enterprise,4122.07,0,2025-07-11,Team Delta,45.1,10
CUST-123629,Consulting,North America,2024-05-19,Basic,67.48,0,2025-07-11,Team Delta,82.6,1
CUST-123630,Retail,APAC,2021-11-11,Basic,136.29,0,2025-07-11,Team Delta,77.3,9
CUST-123631,Healthcare,North America,2023-04-10,Pro,491.89,0,2025-07-11,Team Alpha,43.9,6
CUST-123632,Education,EMEA,2022-03-11,Basic,101.88,0,2025-07-11,Team Delta,84.7,10
CUST-123633,Fintech,APAC,2024-07-04,Basic,134.44,0,2025-07-11,Team Bravo,100.0,5
CUST-123634,Fintech,EMEA,2022-05-05,Basic,120.42,0,2025-07-11,Team Alpha,64.1,3
CUST-123635,Retail,EMEA,2022-12-26,Basic,143.72,0,2025-07-11,Team Alpha,46.1,1
CUST-123636,Energy,LATAM,2024-01-28,Basic,99.21,0,2025-07-11,Team Bravo,66.5,4
CUST-123637,Healthcare,North America,2022-11-14,Pro,420.1,0,2025-07-11,Team Alpha,74.1,1
CUST-123638,Manufacturing,APAC,2021-10-11,Basic,120.57,1,2025-07-10,Team Bravo,11.3,5
CUST-123639,Fintech,LATAM,2021-10-27,Enterprise,1741.35,0,2025-07-11,Team Charlie,95.3,2
CUST-123640,Education,LATAM,2022-11-24,Pro,298.2,0,2025-07-11,Team Alpha,83.3,2
CUST-123641,Manufacturing,APAC,2023-10-11,Basic,100.43,0,2025-07-11,Team Charlie,69.0,5
CUST-123642,Consulting,EMEA,2022-06-30,Basic,63.49,0,2025-07-11,Team Delta,85.5,7
CUST-123643,Healthcare,APAC,2021-12-11,Pro,451.44,0,2025-07-11,Team Bravo,51.1,3
CUST-123644,Media,APAC,2022-09-09,Enterprise,2430.79,0,2025-07-11,Team Delta,58.9,5
CUST-123645,Retail,EMEA,2021-08-11,Basic,76.06,0,2025-07-11,Team Bravo,69.9,9
CUST-123646,Energy,EMEA,2024-03-11,Enterprise,1780.61,0,2025-07-11,Team Bravo,63.8,6
CUST-123647,Media,LATAM,2024-02-02,Pro,389.7,0,2025-07-11,Team Delta,36.5,1
CUST-123648,Consulting,North America,2023-06-22,Pro,364.16,0,2025-07-11,Team Delta,97.0,4
CUST-123649,Media,LATAM,2022-10-12,Basic,131.35,1,2025-07-10,Team Bravo,54.7,2
CUST-123650,Consulting,LATAM,2022-09-30,Pro,298.14,1,2025-07-10,Team Alpha,59.9,10
